Identificador,Agente,Ronda,Estado,Puntaje,Politica,Parametro-0,Parametro-1,Politica_lag,Consistencia
21,61,2,1,-1,7,100,1,7.0,1
21,61,3,1,-1,7,100,1,7.0,1
21,61,4,1,-1,7,100,1,7.0,1
21,61,5,1,-1,7,100,1,7.0,1
21,61,6,1,-1,7,100,1,7.0,1
21,61,7,1,-1,7,100,1,7.0,1
21,61,8,1,-1,7,100,1,7.0,1
21,61,9,1,-1,7,100,1,7.0,1
21,62,0,1,-1,7,100,1,,0
21,62,1,1,-1,7,100,1,7.0,1
21,62,2,1,-1,7,100,1,7.0,1
21,62,3,1,-1,7,100,1,7.0,1
21,62,4,1,-1,7,100,1,7.0,1
21,62,5,1,-1,7,100,1,7.0,1
21,62,6,1,-1,7,100,1,7.0,1
21,62,7,1,-1,7,100,1,7.0,1
21,62,8,1,-1,7,100,1,7.0,1
21,62,9,1,-1,7,100,1,7.0,1
21,63,0,1,-1,7,100,1,,0
21,63,1,1,-1,7,100,1,7.0,1
21,63,2,1,-1,7,100,1,7.0,1
21,63,3,1,-1,7,100,1,7.0,1
21,63,4,1,-1,7,100,1,7.0,1
21,63,5,1,-1,7,100,1,7.0,1
21,63,6,1,-1,7,100,1,7.0,1
21,63,7,1,-1,7,100,1,7.0,1
21,63,8,1,-1,7,100,1,7.0,1
21,63,9,1,-1,7,100,1,7.0,1
21,64,0,1,-1,7,100,1,,0
21,64,1,1,-1,7,100,1,7.0,1
21,64,2,1,-1,7,100,1,7.0,1
21,64,3,1,-1,7,100,1,7.0,1
21,64,4,1,-1,7,100,1,7.0,1
21,64,5,1,-1,7,100,1,7.0,1
21,64,6,1,-1,7,100,1,7.0,1
21,64,7,1,-1,7,100,1,7.0,1
21,64,8,1,-1,7,100,1,7.0,1
21,64,9,1,-1,7,100,1,7.0,1
21,65,0,1,-1,7,100,1,,0
21,65,1,1,-1,7,100,1,7.0,1
21,65,2,1,-1,7,100,1,7.0,1
21,65,3,1,-1,7,100,1,7.0,1
21,65,4,1,-1,7,100,1,7.0,1
21,65,5,1,-1,7,100,1,7.0,1
21,65,6,1,-1,7,100,1,7.0,1
21,65,7,1,-1,7,100,1,7.0,1
21,65,8,1,-1,7,100,1,7.0,1
21,65,9,1,-1,7,100,1,7.0,1
21,66,0,1,-1,7,100,1,,0
21,66,1,1,-1,7,100,1,7.0,1
21,66,2,1,-1,7,100,1,7.0,1
21,66,3,1,-1,7,100,1,7.0,1
21,66,4,1,-1,7,100,1,7.0,1
21,66,5,1,-1,7,100,1,7.0,1
21,66,6,1,-1,7,100,1,7.0,1
21,66,7,1,-1,7,100,1,7.0,1
21,66,8,1,-1,7,100,1,7.0,1
21,66,9,1,-1,7,100,1,7.0,1
21,67,0,1,-1,7,100,1,,0
21,67,1,1,-1,7,100,1,7.0,1
21,67,2,1,-1,7,100,1,7.0,1
21,67,3,1,-1,7,100,1,7.0,1
21,67,4,1,-1,7,100,1,7.0,1
21,67,5,1,-1,7,100,1,7.0,1
21,67,6,1,-1,7,100,1,7.0,1
21,67,7,1,-1,7,100,1,7.0,1
21,67,8,1,-1,7,100,1,7.0,1
21,67,9,1,-1,7,100,1,7.0,1
21,68,0,1,-1,7,100,1,,0
21,68,1,1,-1,7,100,1,7.0,1
21,68,2,1,-1,7,100,1,7.0,1
21,68,3,1,-1,7,100,1,7.0,1
21,68,4,1,-1,7,100,1,7.0,1
21,68,5,1,-1,7,100,1,7.0,1
21,68,6,1,-1,7,100,1,7.0,1
21,68,7,1,-1,7,100,1,7.0,1
21,68,8,1,-1,7,100,1,7.0,1
21,68,9,1,-1,7,100,1,7.0,1
21,69,0,1,-1,7,100,1,,0
21,69,1,1,-1,7,100,1,7.0,1
21,69,2,1,-1,7,100,1,7.0,1
21,69,3,1,-1,7,100,1,7.0,1
21,69,4,1,-1,7,100,1,7.0,1
21,69,5,1,-1,7,100,1,7.0,1
21,69,6,1,-1,7,100,1,7.0,1
21,69,7,1,-1,7,100,1,7.0,1
21,69,8,1,-1,7,100,1,7.0,1
21,69,9,1,-1,7,100,1,7.0,1
21,70,0,1,-1,7,100,1,,0
21,70,1,1,-1,7,100,1,7.0,1
21,70,2,1,-1,7,100,1,7.0,1
21,70,3,1,-1,7,100,1,7.0,1
21,70,4,1,-1,7,100,1,7.0,1
21,70,5,1,-1,7,100,1,7.0,1
21,70,6,1,-1,7,100,1,7.0,1
21,70,7,1,-1,7,100,1,7.0,1
21,70,8,1,-1,7,100,1,7.0,1
21,70,9,1,-1,7,100,1,7.0,1
21,71,0,1,-1,7,100,1,,0
21,71,1,1,-1,7,100,1,7.0,1
21,71,2,1,-1,7,100,1,7.0,1
21,71,3,1,-1,7,100,1,7.0,1
21,71,4,1,-1,7,100,1,7.0,1
21,71,5,1,-1,7,100,1,7.0,1
21,71,6,1,-1,7,100,1,7.0,1
21,71,7,1,-1,7,100,1,7.0,1
21,71,8,1,-1,7,100,1,7.0,1
21,71,9,1,-1,7,100,1,7.0,1
21,72,0,1,-1,7,100,1,,0
21,72,1,1,-1,7,100,1,7.0,1
21,72,2,1,-1,7,100,1,7.0,1
21,72,3,1,-1,7,100,1,7.0,1
21,72,4,1,-1,7,100,1,7.0,1
21,72,5,1,-1,7,100,1,7.0,1
21,72,6,1,-1,7,100,1,7.0,1
21,72,7,1,-1,7,100,1,7.0,1
21,72,8,1,-1,7,100,1,7.0,1
21,72,9,1,-1,7,100,1,7.0,1
21,73,0,1,-1,7,100,1,,0
21,73,1,1,-1,7,100,1,7.0,1
21,73,2,1,-1,7,100,1,7.0,1
21,73,3,1,-1,7,100,1,7.0,1
21,73,4,1,-1,7,100,1,7.0,1
21,73,5,1,-1,7,100,1,7.0,1
21,73,6,1,-1,7,100,1,7.0,1
21,73,7,1,-1,7,100,1,7.0,1
21,73,8,1,-1,7,100,1,7.0,1
21,73,9,1,-1,7,100,1,7.0,1
21,74,0,1,-1,7,100,1,,0
21,74,1,1,-1,7,100,1,7.0,1
21,74,2,1,-1,7,100,1,7.0,1
21,74,3,1,-1,7,100,1,7.0,1
21,74,4,1,-1,7,100,1,7.0,1
21,74,5,1,-1,7,100,1,7.0,1
21,74,6,1,-1,7,100,1,7.0,1
21,74,7,1,-1,7,100,1,7.0,1
21,74,8,1,-1,7,100,1,7.0,1
21,74,9,1,-1,7,100,1,7.0,1
21,75,0,1,-1,7,100,1,,0
21,75,1,1,-1,7,100,1,7.0,1
21,75,2,1,-1,7,100,1,7.0,1
21,75,3,1,-1,7,100,1,7.0,1
21,75,4,1,-1,7,100,1,7.0,1
21,75,5,1,-1,7,100,1,7.0,1
21,75,6,1,-1,7,100,1,7.0,1
21,75,7,1,-1,7,100,1,7.0,1
21,75,8,1,-1,7,100,1,7.0,1
21,75,9,1,-1,7,100,1,7.0,1
21,76,0,1,-1,7,100,1,,0
21,76,1,1,-1,7,100,1,7.0,1
21,76,2,1,-1,7,100,1,7.0,1
21,76,3,1,-1,7,100,1,7.0,1
21,76,4,1,-1,7,100,1,7.0,1
21,76,5,1,-1,7,100,1,7.0,1
21,76,6,1,-1,7,100,1,7.0,1
21,76,7,1,-1,7,100,1,7.0,1
21,76,8,1,-1,7,100,1,7.0,1
21,76,9,1,-1,7,100,1,7.0,1
21,77,0,1,-1,7,100,1,,0
21,77,1,1,-1,7,100,1,7.0,1
21,77,2,1,-1,7,100,1,7.0,1
21,77,3,1,-1,7,100,1,7.0,1
21,77,4,1,-1,7,100,1,7.0,1
21,77,5,1,-1,7,100,1,7.0,1
21,77,6,1,-1,7,100,1,7.0,1
21,77,7,1,-1,7,100,1,7.0,1
21,77,8,1,-1,7,100,1,7.0,1
21,77,9,1,-1,7,100,1,7.0,1
21,78,0,1,-1,7,100,1,,0
21,78,1,1,-1,7,100,1,7.0,1
21,78,2,1,-1,7,100,1,7.0,1
21,78,3,1,-1,7,100,1,7.0,1
21,78,4,1,-1,7,100,1,7.0,1
21,78,5,1,-1,7,100,1,7.0,1
21,78,6,1,-1,7,100,1,7.0,1
21,78,7,1,-1,7,100,1,7.0,1
21,78,8,1,-1,7,100,1,7.0,1
21,78,9,1,-1,7,100,1,7.0,1
21,79,0,1,-1,7,100,1,,0
21,79,1,1,-1,7,100,1,7.0,1
21,79,2,1,-1,7,100,1,7.0,1
21,79,3,1,-1,7,100,1,7.0,1
21,79,4,1,-1,7,100,1,7.0,1
21,79,5,1,-1,7,100,1,7.0,1
21,79,6,1,-1,7,100,1,7.0,1
21,79,7,1,-1,7,100,1,7.0,1
21,79,8,1,-1,7,100,1,7.0,1
21,79,9,1,-1,7,100,1,7.0,1
21,80,0,1,-1,7,100,1,,0
21,80,1,1,-1,7,100,1,7.0,1
21,80,2,1,-1,7,100,1,7.0,1
21,80,3,1,-1,7,100,1,7.0,1
21,80,4,1,-1,7,100,1,7.0,1
21,80,5,1,-1,7,100,1,7.0,1
21,80,6,1,-1,7,100,1,7.0,1
21,80,7,1,-1,7,100,1,7.0,1
21,80,8,1,-1,7,100,1,7.0,1
21,80,9,1,-1,7,100,1,7.0,1
21,81,0,1,-1,7,100,1,,0
21,81,1,1,-1,7,100,1,7.0,1
21,81,2,1,-1,7,100,1,7.0,1
21,81,3,1,-1,7,100,1,7.0,1
21,81,4,1,-1,7,100,1,7.0,1
21,81,5,1,-1,7,100,1,7.0,1
21,81,6,1,-1,7,100,1,7.0,1
21,81,7,1,-1,7,100,1,7.0,1
21,81,8,1,-1,7,100,1,7.0,1
21,81,9,1,-1,7,100,1,7.0,1
21,82,0,1,-1,7,100,1,,0
21,82,1,1,-1,7,100,1,7.0,1
21,82,2,1,-1,7,100,1,7.0,1
21,82,3,1,-1,7,100,1,7.0,1
21,82,4,1,-1,7,100,1,7.0,1
21,82,5,1,-1,7,100,1,7.0,1
21,82,6,1,-1,7,100,1,7.0,1
21,82,7,1,-1,7,100,1,7.0,1
21,82,8,1,-1,7,100,1,7.0,1
21,82,9,1,-1,7,100,1,7.0,1
21,83,0,1,-1,7,100,1,,0
21,83,1,1,-1,7,100,1,7.0,1
21,83,2,1,-1,7,100,1,7.0,1
21,83,3,1,-1,7,100,1,7.0,1
21,83,4,1,-1,7,100,1,7.0,1
21,83,5,1,-1,7,100,1,7.0,1
21,83,6,1,-1,7,100,1,7.0,1
21,83,7,1,-1,7,100,1,7.0,1
21,83,8,1,-1,7,100,1,7.0,1
21,83,9,1,-1,7,100,1,7.0,1
21,84,0,1,-1,7,100,1,,0
21,84,1,1,-1,7,100,1,7.0,1
21,84,2,1,-1,7,100,1,7.0,1
21,84,3,1,-1,7,100,1,7.0,1
21,84,4,1,-1,7,100,1,7.0,1
21,84,5,1,-1,7,100,1,7.0,1
21,84,6,1,-1,7,100,1,7.0,1
21,84,7,1,-1,7,100,1,7.0,1
21,84,8,1,-1,7,100,1,7.0,1
21,84,9,1,-1,7,100,1,7.0,1
21,85,0,1,-1,7,100,1,,0
21,85,1,1,-1,7,100,1,7.0,1
21,85,2,1,-1,7,100,1,7.0,1
21,85,3,1,-1,7,100,1,7.0,1
21,85,4,1,-1,7,100,1,7.0,1
21,85,5,1,-1,7,100,1,7.0,1
21,85,6,1,-1,7,100,1,7.0,1
21,85,7,1,-1,7,100,1,7.0,1
21,85,8,1,-1,7,100,1,7.0,1
21,85,9,1,-1,7,100,1,7.0,1
21,86,0,1,-1,7,100,1,,0
21,86,1,1,-1,7,100,1,7.0,1
21,86,2,1,-1,7,100,1,7.0,1
21,86,3,1,-1,7,100,1,7.0,1
21,86,4,1,-1,7,100,1,7.0,1
21,86,5,1,-1,7,100,1,7.0,1
21,86,6,1,-1,7,100,1,7.0,1
21,86,7,1,-1,7,100,1,7.0,1
21,86,8,1,-1,7,100,1,7.0,1
21,86,9,1,-1,7,100,1,7.0,1
21,87,0,1,-1,7,100,1,,0
21,87,1,1,-1,7,100,1,7.0,1
21,87,2,1,-1,7,100,1,7.0,1
21,87,3,1,-1,7,100,1,7.0,1
21,87,4,1,-1,7,100,1,7.0,1
21,87,5,1,-1,7,100,1,7.0,1
21,87,6,1,-1,7,100,1,7.0,1
21,87,7,1,-1,7,100,1,7.0,1
21,87,8,1,-1,7,100,1,7.0,1
21,87,9,1,-1,7,100,1,7.0,1
21,88,0,1,-1,7,100,1,,0
21,88,1,1,-1,7,100,1,7.0,1
21,88,2,1,-1,7,100,1,7.0,1
21,88,3,1,-1,7,100,1,7.0,1
21,88,4,1,-1,7,100,1,7.0,1
21,88,5,1,-1,7,100,1,7.0,1
21,88,6,1,-1,7,100,1,7.0,1
21,88,7,1,-1,7,100,1,7.0,1
21,88,8,1,-1,7,100,1,7.0,1
21,88,9,1,-1,7,100,1,7.0,1
21,89,0,1,-1,7,100,1,,0
21,89,1,1,-1,7,100,1,7.0,1
21,89,2,1,-1,7,100,1,7.0,1
21,89,3,1,-1,7,100,1,7.0,1
21,89,4,1,-1,7,100,1,7.0,1
21,89,5,1,-1,7,100,1,7.0,1
21,89,6,1,-1,7,100,1,7.0,1
21,89,7,1,-1,7,100,1,7.0,1
21,89,8,1,-1,7,100,1,7.0,1
21,89,9,1,-1,7,100,1,7.0,1
21,90,0,1,-1,7,100,1,,0
21,90,1,1,-1,7,100,1,7.0,1
21,90,2,1,-1,7,100,1,7.0,1
21,90,3,1,-1,7,100,1,7.0,1
21,90,4,1,-1,7,100,1,7.0,1
21,90,5,1,-1,7,100,1,7.0,1
21,90,6,1,-1,7,100,1,7.0,1
21,90,7,1,-1,7,100,1,7.0,1
21,90,8,1,-1,7,100,1,7.0,1
21,90,9,1,-1,7,100,1,7.0,1
21,91,0,1,-1,7,100,1,,0
21,91,1,1,-1,7,100,1,7.0,1
21,91,2,1,-1,7,100,1,7.0,1
21,91,3,1,-1,7,100,1,7.0,1
21,91,4,1,-1,7,100,1,7.0,1
21,91,5,1,-1,7,100,1,7.0,1
21,91,6,1,-1,7,100,1,7.0,1
21,91,7,1,-1,7,100,1,7.0,1
21,91,8,1,-1,7,100,1,7.0,1
21,91,9,1,-1,7,100,1,7.0,1
21,92,0,1,-1,7,100,1,,0
21,92,1,1,-1,7,100,1,7.0,1
21,92,2,1,-1,7,100,1,7.0,1
21,92,3,1,-1,7,100,1,7.0,1
21,92,4,1,-1,7,100,1,7.0,1
21,92,5,1,-1,7,100,1,7.0,1
21,92,6,1,-1,7,100,1,7.0,1
21,92,7,1,-1,7,100,1,7.0,1
21,92,8,1,-1,7,100,1,7.0,1
21,92,9,1,-1,7,100,1,7.0,1
21,93,0,1,-1,7,100,1,,0
21,93,1,1,-1,7,100,1,7.0,1
21,93,2,1,-1,7,100,1,7.0,1
21,93,3,1,-1,7,100,1,7.0,1
21,93,4,1,-1,7,100,1,7.0,1
21,93,5,1,-1,7,100,1,7.0,1
21,93,6,1,-1,7,100,1,7.0,1
21,93,7,1,-1,7,100,1,7.0,1
21,93,8,1,-1,7,100,1,7.0,1
21,93,9,1,-1,7,100,1,7.0,1
21,94,0,1,-1,7,100,1,,0
21,94,1,1,-1,7,100,1,7.0,1
21,94,2,1,-1,7,100,1,7.0,1
21,94,3,1,-1,7,100,1,7.0,1
21,94,4,1,-1,7,100,1,7.0,1
21,94,5,1,-1,7,100,1,7.0,1
21,94,6,1,-1,7,100,1,7.0,1
21,94,7,1,-1,7,100,1,7.0,1
21,94,8,1,-1,7,100,1,7.0,1
21,94,9,1,-1,7,100,1,7.0,1
21,95,0,1,-1,7,100,1,,0
21,95,1,1,-1,7,100,1,7.0,1
21,95,2,1,-1,7,100,1,7.0,1
21,95,3,1,-1,7,100,1,7.0,1
21,95,4,1,-1,7,100,1,7.0,1
21,95,5,1,-1,7,100,1,7.0,1
21,95,6,1,-1,7,100,1,7.0,1
21,95,7,1,-1,7,100,1,7.0,1
21,95,8,1,-1,7,100,1,7.0,1
21,95,9,1,-1,7,100,1,7.0,1
21,96,0,1,-1,7,100,1,,0
21,96,1,1,-1,7,100,1,7.0,1
21,96,2,1,-1,7,100,1,7.0,1
21,96,3,1,-1,7,100,1,7.0,1
21,96,4,1,-1,7,100,1,7.0,1
21,96,5,1,-1,7,100,1,7.0,1
21,96,6,1,-1,7,100,1,7.0,1
21,96,7,1,-1,7,100,1,7.0,1
21,96,8,1,-1,7,100,1,7.0,1
21,96,9,1,-1,7,100,1,7.0,1
21,97,0,1,-1,7,100,1,,0
21,97,1,1,-1,7,100,1,7.0,1
21,97,2,1,-1,7,100,1,7.0,1
21,97,3,1,-1,7,100,1,7.0,1
21,97,4,1,-1,7,100,1,7.0,1
21,97,5,1,-1,7,100,1,7.0,1
21,97,6,1,-1,7,100,1,7.0,1
21,97,7,1,-1,7,100,1,7.0,1
21,97,8,1,-1,7,100,1,7.0,1
21,97,9,1,-1,7,100,1,7.0,1
21,98,0,1,-1,7,100,1,,0
21,98,1,1,-1,7,100,1,7.0,1
21,98,2,1,-1,7,100,1,7.0,1
21,98,3,1,-1,7,100,1,7.0,1
21,98,4,1,-1,7,100,1,7.0,1
21,98,5,1,-1,7,100,1,7.0,1
21,98,6,1,-1,7,100,1,7.0,1
21,98,7,1,-1,7,100,1,7.0,1
21,98,8,1,-1,7,100,1,7.0,1
21,98,9,1,-1,7,100,1,7.0,1
21,99,0,1,-1,7,100,1,,0
21,99,1,1,-1,7,100,1,7.0,1
21,99,2,1,-1,7,100,1,7.0,1
21,99,3,1,-1,7,100,1,7.0,1
21,99,4,1,-1,7,100,1,7.0,1
21,99,5,1,-1,7,100,1,7.0,1
21,99,6,1,-1,7,100,1,7.0,1
21,99,7,1,-1,7,100,1,7.0,1
21,99,8,1,-1,7,100,1,7.0,1
21,99,9,1,-1,7,100,1,7.0,1
